special_abilities_id,name,desc,attack_bonus,damage_dice
517,Will-o'-Wisp - Consume Life,"As a bonus action, the will-o'-wisp can target one creature it can see within 5 ft. of it that has 0 hit points and is still alive. The target must succeed on a DC 10 Constitution saving throw against this magic or die. If the target dies, the will-o'-wisp regains 10 (3d6) hit points.",0,
518,Will-o'-Wisp - Ephemeral,The will-o'-wisp can't wear or carry anything.,0,
519,Will-o'-Wisp - Incorporeal Movement,The will-o'-wisp can move through other creatures and objects as if they were difficult terrain. It takes 5 (1d10) force damage if it ends its turn inside an object.,0,
520,Will-o'-Wisp - Variable Illumination,The will-o'-wisp sheds bright light in a 5- to 20-foot radius and dim light for an additional number of ft. equal to the chosen radius. The will-o'-wisp can alter the radius as a bonus action.,0,
521,Winter Wolf - Keen Hearing and Smell,The wolf has advantage on Wisdom (Perception) checks that rely on hearing or smell.,0,
522,Winter Wolf - Pack Tactics,The wolf has advantage on an attack roll against a creature if at least one of the wolf's allies is within 5 ft. of the creature and the ally isn't incapacitated.,0,
523,Winter Wolf - Snow Camouflage,The wolf has advantage on Dexterity (Stealth) checks made to hide in snowy terrain.,0,
524,Wolf - Keen Hearing and Smell,The wolf has advantage on Wisdom (Perception) checks that rely on hearing or smell.,0,
525,Wolf - Pack Tactics,The wolf has advantage on an attack roll against a creature if at least one of the wolf's allies is within 5 ft. of the creature and the ally isn't incapacitated.,0,
526,Worg - Keen Hearing and Smell,The worg has advantage on Wisdom (Perception) checks that rely on hearing or smell.,0,
527,Wraith - Incorporeal Movement,The wraith can move through other creatures and objects as if they were difficult terrain. It takes 5 (1d10) force damage if it ends its turn inside an object.,0,
528,Wraith - Sunlight Sensitivity,"While in sunlight, the wraith has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight.",0,
529,Xorn - Earth Glide,"The xorn can burrow through nonmagical, unworked earth and stone. While doing so, the xorn doesn't disturb the material it moves through.",0,
530,Xorn - Stone Camouflage,The xorn has advantage on Dexterity (Stealth) checks made to hide in rocky terrain.,0,
531,Xorn - Treasure Sense,"The xorn can pinpoint, by scent, the location of precious metals and stones, such as coins and gems, within 60 ft. of it.",0,
532,Young Black Dragon - Amphibious,The dragon can breathe air and water.,0,
533,Young Bronze Dragon - Amphibious,The dragon can breathe air and water.,0,
534,Young Gold Dragon - Amphibious,The dragon can breathe air and water.,0,
535,Young Green Dragon - Amphibious,The dragon can breathe air and water.,0,
536,Young White Dragon - Ice Walk,"The dragon can move across and climb icy surfaces without needing to make an ability check. Additionally, difficult terrain composed of ice or snow doesn't cost it extra moment.",0,
537,Zombie - Undead Fortitude,"If damage reduces the zombie to 0 hit points, it must make a Constitution saving throw with a DC of 5+the damage taken, unless the damage is radiant or from a critical hit. On a success, the zombie drops to 1 hit point instead.",0,
